Customer ID,Total_Revenue,Total_Orders,Total_Items,First_Purchase,Last_Purchase,Customer_Lifespan,AvgOrderValue
13206.0,8377.32,13,7155,2009-07-12 13:48:00,2010-11-05 11:29:00,480,644.4092307692307
13207.0,535.86,4,178,2010-06-04 16:37:00,2011-12-07 11:35:00,550,133.965
13208.0,1988.5,9,1345,2009-03-12 13:25:00,2011-12-10 09:54:00,1002,220.94444444444446
13209.0,8509.51,13,5781,2010-01-24 14:30:00,2011-09-11 13:54:00,594,654.5776923076924
13210.0,353.48,1,316,2011-07-09 08:18:00,2011-07-09 08:18:00,0,353.48
13211.0,2729.32,10,1890,2009-06-12 15:24:00,2011-11-29 14:43:00,899,272.932
13212.0,788.08,3,310,2011-09-10 14:48:00,2011-11-20 12:40:00,70,262.6933333333333
13213.0,3851.52,11,2962,2010-03-10 15:37:00,2011-10-14 11:42:00,582,350.1381818181818
13214.0,3264.23,7,2966,2010-03-03 14:10:00,2010-12-08 17:01:00,280,466.31857142857143
13215.0,81.6,1,96,2010-02-11 18:26:00,2010-02-11 18:26:00,0,81.6
13216.0,333.74,1,297,2011-03-17 12:18:00,2011-03-17 12:18:00,0,333.74
13217.0,666.48,4,512,2010-02-22 12:49:00,2011-09-08 15:32:00,563,166.62
13218.0,62.64,1,88,2011-04-08 16:59:00,2011-04-08 16:59:00,0,62.64
13219.0,76.23,1,11,2010-03-31 14:18:00,2010-03-31 14:18:00,0,76.23
13220.0,1336.0900000000001,5,396,2010-05-13 10:35:00,2011-09-22 13:38:00,497,267.218
13221.0,847.41,2,244,2010-12-15 13:24:00,2011-04-13 16:58:00,119,423.705
13222.0,88.5,1,30,2010-11-05 13:54:00,2010-11-05 13:54:00,0,88.5
13223.0,969.12,6,568,2010-05-16 11:28:00,2011-05-23 13:03:00,372,161.52
13224.0,2155.95,2,1518,2011-10-10 14:55:00,2011-11-07 14:10:00,27,1077.975
13225.0,14896.87,15,6537,2009-12-17 09:09:00,2011-10-10 14:06:00,662,993.1246666666667
13226.0,312.46,2,179,2010-11-11 13:46:00,2011-11-03 14:35:00,357,156.23
13227.0,257.7,1,99,2011-05-22 11:47:00,2011-05-22 11:47:00,0,257.7
13228.0,358.0,1,200,2011-09-19 14:28:00,2011-09-19 14:28:00,0,358.0
13229.0,160.95,1,63,2011-04-28 12:07:00,2011-04-28 12:07:00,0,160.95
13230.0,5963.52,29,3407,2010-03-06 19:24:00,2011-10-11 20:01:00,584,205.6386206896552
13232.0,1357.6,7,778,2011-02-09 13:18:00,2011-12-06 11:17:00,299,193.94285714285712
13233.0,1176.46,4,1604,2010-01-14 14:10:00,2011-09-26 13:25:00,619,294.115
13234.0,356.95,2,162,2009-07-12 12:32:00,2010-05-02 11:41:00,293,178.475
13235.0,1031.07,1,441,2011-11-05 17:13:00,2011-11-05 17:13:00,0,1031.07
13236.0,744.85,2,416,2011-08-25 08:58:00,2011-11-15 12:50:00,82,372.425
13237.0,643.0,1,128,2010-11-17 10:07:00,2010-11-17 10:07:00,0,643.0
13238.0,1006.63,6,442,2010-04-28 15:02:00,2011-11-22 15:37:00,573,167.77166666666668
13239.0,1594.69,5,1151,2010-05-08 10:38:00,2011-03-23 10:25:00,318,318.938
13240.0,1738.52,8,859,2010-02-25 13:17:00,2011-06-19 15:33:00,479,217.315
13241.0,115.58,1,48,2010-10-24 11:17:00,2010-10-24 11:17:00,0,115.58
13242.0,699.4,7,350,2010-05-26 12:03:00,2011-10-05 12:28:00,497,99.91428571428571
13243.0,1278.04,5,579,2010-03-18 13:10:00,2011-05-20 13:14:00,428,255.608
13244.0,121.74000000000001,1,38,2011-08-09 11:46:00,2011-08-09 11:46:00,0,121.74000000000001
13245.0,989.22,2,371,2010-03-10 14:03:00,2011-10-20 11:40:00,588,494.61
13246.0,3387.43,11,2815,2010-02-07 13:36:00,2011-11-21 16:50:00,652,307.9481818181818
13247.0,501.12,4,328,2011-09-18 11:31:00,2011-11-22 10:59:00,64,125.28
13248.0,465.68,2,305,2011-03-06 13:05:00,2011-07-08 12:40:00,123,232.84
13249.0,1608.9299999999998,9,1246,2010-01-24 12:11:00,2011-08-09 13:26:00,562,178.76999999999998
13250.0,256.04,2,108,2010-05-09 11:33:00,2010-07-25 14:01:00,77,128.02
13251.0,252.68,1,215,2010-02-11 13:20:00,2010-02-11 13:20:00,0,252.68
13252.0,399.3,2,134,2010-03-24 10:30:00,2010-10-11 16:00:00,201,199.65
13253.0,2951.11,4,3015,2010-05-01 12:13:00,2011-06-07 10:09:00,401,737.7775
13254.0,51.41,1,43,2010-11-28 15:42:00,2010-11-28 15:42:00,0,51.41
13255.0,904.46,3,517,2010-01-12 11:58:00,2011-11-30 13:14:00,687,301.4866666666667
13257.0,149.75,1,33,2010-09-29 14:58:00,2010-09-29 14:58:00,0,149.75
13258.0,1035.18,5,451,2010-04-11 12:45:00,2011-11-28 09:31:00,595,207.036
13259.0,1433.38,9,517,2010-01-02 11:37:00,2011-09-10 10:48:00,615,159.26444444444445
13260.0,557.62,1,142,2011-09-10 13:21:00,2011-09-10 13:21:00,0,557.62
13261.0,944.1,2,210,2011-02-27 10:41:00,2011-03-16 12:22:00,17,472.05
13262.0,573.45,3,247,2010-04-18 12:14:00,2011-03-21 15:06:00,337,191.15
13263.0,8497.34,38,5267,2010-05-11 16:07:00,2011-12-05 15:32:00,572,223.6142105263158
13264.0,722.5600000000001,1,375,2010-09-23 12:42:00,2010-09-23 12:42:00,0,722.5600000000001
13265.0,2107.66,5,1752,2011-08-04 15:19:00,2011-12-09 09:36:00,126,421.532
13266.0,6135.04,19,6837,2009-12-17 10:52:00,2011-11-28 14:39:00,711,322.89684210526315
13267.0,9457.06,35,3990,2009-07-12 16:56:00,2011-12-01 12:00:00,871,270.2017142857143
13268.0,3214.69,11,3658,2011-01-11 11:31:00,2011-12-04 11:58:00,327,292.24454545454546
13269.0,8558.02,27,6338,2009-02-12 11:47:00,2011-12-09 12:45:00,1030,316.96370370370374
13270.0,1180.0,1,400,2010-08-12 14:53:00,2010-08-12 14:53:00,0,1180.0
13271.0,217.38,1,253,2011-02-11 14:31:00,2011-02-11 14:31:00,0,217.38
13272.0,276.56,2,96,2011-08-11 14:00:00,2011-11-09 12:06:00,89,138.28
13273.0,138.98,1,153,2011-08-18 14:02:00,2011-08-18 14:02:00,0,138.98
13274.0,360.85,1,199,2010-10-26 13:48:00,2010-10-26 13:48:00,0,360.85
13275.0,241.66,2,140,2010-03-17 14:05:00,2010-11-21 12:09:00,248,120.83
13276.0,1939.26,5,855,2010-07-03 14:05:00,2011-07-10 12:44:00,371,387.852
13277.0,523.3,7,382,2010-06-18 08:45:00,2011-11-24 09:21:00,524,74.75714285714285
13278.0,1435.85,4,1358,2010-05-11 11:42:00,2011-10-30 11:49:00,537,358.9625
13279.0,137.75,1,73,2011-09-22 17:24:00,2011-09-22 17:24:00,0,137.75
13280.0,2322.63,7,1495,2010-05-03 09:07:00,2011-09-08 13:14:00,493,331.80428571428575
13281.0,350.85,1,201,2010-09-26 16:03:00,2010-09-26 16:03:00,0,350.85
13282.0,1313.19,4,410,2010-10-29 14:11:00,2011-11-21 15:33:00,388,328.2975
13283.0,373.36,4,204,2010-05-21 13:56:00,2011-11-10 09:50:00,537,93.34
13284.0,201.19,1,91,2011-01-13 09:23:00,2011-01-13 09:23:00,0,201.19
13285.0,3364.59,6,2457,2010-03-25 14:26:00,2011-11-16 13:19:00,600,560.765
13286.0,734.91,1,274,2010-04-18 15:35:00,2010-04-18 15:35:00,0,734.91
13287.0,781.59,3,429,2010-02-23 14:54:00,2010-04-15 15:26:00,51,260.53000000000003
13288.0,927.61,5,379,2010-02-25 11:28:00,2010-11-02 14:59:00,250,185.522
13289.0,307.95,1,119,2009-12-16 11:53:00,2009-12-16 11:53:00,0,307.95
13290.0,208.63,1,1,2010-09-27 16:29:00,2010-09-27 16:29:00,0,208.63
13291.0,3320.84,11,1619,2010-01-04 15:16:00,2011-07-07 10:36:00,548,301.8945454545455
13292.0,994.51,5,530,2010-01-07 14:36:00,2011-02-28 15:00:00,417,198.902
13293.0,1192.94,6,555,2010-01-11 12:45:00,2010-12-11 13:28:00,334,198.82333333333335
13294.0,1689.53,3,996,2010-03-03 12:54:00,2011-04-04 12:37:00,396,563.1766666666666
13295.0,1101.97,4,733,2010-10-24 11:50:00,2010-12-15 11:21:00,51,275.4925
13296.0,792.51,6,653,2010-07-16 09:21:00,2011-07-25 13:46:00,374,132.085
13297.0,4368.62,7,2694,2010-06-15 12:35:00,2011-11-16 09:28:00,518,624.0885714285714
13299.0,1218.7,3,416,2010-06-29 11:30:00,2011-03-16 12:55:00,260,406.23333333333335
13300.0,1285.51,3,455,2010-05-14 15:56:00,2011-06-23 13:09:00,404,428.50333333333333
13301.0,618.09,4,345,2011-01-05 11:55:00,2011-08-28 11:25:00,234,154.5225
13302.0,159.2,2,12,2010-01-07 12:32:00,2011-07-07 17:56:00,546,79.6
13303.0,61.72,1,26,2010-04-11 14:55:00,2010-04-11 14:55:00,0,61.72
13304.0,1217.99,4,716,2010-08-02 12:42:00,2010-12-23 14:35:00,143,304.4975
13305.0,3541.55,15,2205,2010-02-12 12:10:00,2011-11-18 11:07:00,643,236.10333333333335
13306.0,53.65,1,74,2010-05-10 14:55:00,2010-05-10 14:55:00,0,53.65
13307.0,273.34,3,140,2010-04-26 13:28:00,2011-11-08 17:14:00,561,91.11333333333333
13308.0,1670.3700000000001,4,1073,2010-04-22 09:22:00,2011-11-17 09:31:00,574,417.59250000000003
13309.0,1706.3700000000001,6,1914,2010-12-11 12:10:00,2011-12-09 14:15:00,363,284.39500000000004
13310.0,1541.2,5,816,2010-02-11 17:03:00,2011-11-11 17:23:00,638,308.24
13311.0,490.11,1,271,2011-12-07 14:26:00,2011-12-07 14:26:00,0,490.11
13312.0,124.75,1,41,2010-09-14 14:36:00,2010-09-14 14:36:00,0,124.75
13313.0,3445.32,12,2308,2009-02-12 16:18:00,2011-11-17 16:48:00,1008,287.11
13314.0,589.47,2,371,2011-07-10 13:09:00,2011-09-27 10:20:00,78,294.735
13315.0,310.26000000000005,1,232,2010-01-19 15:34:00,2010-01-19 15:34:00,0,310.26000000000005
13316.0,13191.57,10,21372,2010-08-13 15:07:00,2011-09-21 12:14:00,403,1319.157
13317.0,6486.091,19,3149,2009-12-13 11:11:00,2011-05-25 10:35:00,527,341.3732105263158
13318.0,489.92,2,220,2011-02-11 13:26:00,2011-04-12 12:17:00,59,244.96
13319.0,21773.4,57,9142,2009-06-12 14:46:00,2011-11-22 16:39:00,893,381.98947368421057
13320.0,2228.1,6,1519,2010-01-10 14:59:00,2011-10-05 10:30:00,632,371.34999999999997
13321.0,567.36,2,372,2011-09-14 15:18:00,2011-09-28 15:24:00,14,283.68
13322.0,199.48000000000002,1,117,2011-11-22 14:21:00,2011-11-22 14:21:00,0,199.48000000000002
13323.0,513.0500000000001,4,111,2011-01-12 14:36:00,2011-11-18 10:24:00,309,128.26250000000002
13324.0,10513.47,18,8448,2010-05-25 10:23:00,2011-11-09 12:34:00,533,584.0816666666666
13325.0,675.3,1,240,2011-09-19 10:36:00,2011-09-19 10:36:00,0,675.3
13326.0,281.76,1,140,2010-03-10 16:00:00,2010-03-10 16:00:00,0,281.76
13327.0,9879.48,20,4479,2009-12-18 15:35:00,2011-08-19 11:55:00,608,493.974
13328.0,1308.48,1,680,2011-01-27 15:22:00,2011-01-27 15:22:00,0,1308.48
13329.0,5112.97,8,3486,2009-04-12 15:41:00,2011-08-11 10:29:00,850,639.12125
13330.0,2806.18,6,1975,2010-02-23 10:12:00,2011-08-09 12:27:00,532,467.69666666666666
13331.0,262.4,1,54,2010-03-11 08:04:00,2010-03-11 08:04:00,0,262.4
13332.0,350.90000000000003,1,179,2011-11-25 13:30:00,2011-11-25 13:30:00,0,350.90000000000003
13333.0,1015.74,3,685,2010-02-19 09:26:00,2010-10-24 13:24:00,247,338.58
13334.0,6263.75,5,3227,2010-02-25 12:21:00,2011-09-18 15:21:00,570,1252.75
13336.0,795.12,1,559,2011-09-23 14:05:00,2011-09-23 14:05:00,0,795.12
13337.0,1575.26,1,980,2010-11-06 13:27:00,2010-11-06 13:27:00,0,1575.26
13338.0,2445.62,4,1151,2010-05-01 12:25:00,2011-05-07 09:06:00,370,611.405
13339.0,860.12,1,326,2011-05-23 08:31:00,2011-05-23 08:31:00,0,860.12
13340.0,22100.56,12,9636,2010-02-22 14:54:00,2011-10-25 13:15:00,609,1841.7133333333334
13341.0,775.85,1,301,2011-03-24 09:50:00,2011-03-24 09:50:00,0,775.85
13343.0,353.43,1,135,2011-06-15 12:24:00,2011-06-15 12:24:00,0,353.43
13344.0,2543.7200000000003,3,971,2011-03-10 09:44:00,2011-07-03 10:28:00,115,847.9066666666668
13345.0,389.5,1,141,2011-02-25 09:01:00,2011-02-25 09:01:00,0,389.5
13346.0,299.4,6,180,2010-03-09 11:41:00,2010-07-29 15:37:00,142,49.9
13347.0,341.36,1,205,2011-09-30 13:28:00,2011-09-30 13:28:00,0,341.36
13348.0,233.76000000000002,1,136,2011-06-10 17:28:00,2011-06-10 17:28:00,0,233.76000000000002
13349.0,247.32,1,225,2011-11-29 08:07:00,2011-11-29 08:07:00,0,247.32
13350.0,979.12,2,287,2011-09-21 13:33:00,2011-11-23 16:33:00,63,489.56
13351.0,373.94,1,117,2011-04-10 12:55:00,2011-04-10 12:55:00,0,373.94
13352.0,397.98,1,321,2011-10-10 13:55:00,2011-10-10 13:55:00,0,397.98
13354.0,743.53,1,604,2011-09-29 13:17:00,2011-09-29 13:17:00,0,743.53
13355.0,674.7,1,314,2011-09-08 14:48:00,2011-09-08 14:48:00,0,674.7
13356.0,768.24,1,325,2011-09-20 14:33:00,2011-09-20 14:33:00,0,768.24
13357.0,3838.36,5,2142,2010-02-08 14:02:00,2011-03-27 13:56:00,411,767.672
13358.0,439.03000000000003,1,285,2011-03-16 11:52:00,2011-03-16 11:52:00,0,439.03000000000003
13359.0,1043.31,2,381,2010-01-11 15:05:00,2011-07-10 09:30:00,544,521.655
13360.0,1553.65,4,942,2010-01-14 17:59:00,2010-08-19 16:15:00,216,388.4125
13361.0,1450.5,2,324,2010-01-04 07:49:00,2010-08-24 14:56:00,232,725.25
13362.0,5394.07,7,2481,2010-10-10 15:27:00,2011-11-30 14:41:00,415,770.5814285714285
13363.0,1723.8600000000001,3,1146,2010-10-26 11:07:00,2011-11-22 12:40:00,392,574.62
13364.0,134.96,1,71,2011-09-29 18:13:00,2011-09-29 18:13:00,0,134.96
13365.0,2225.37,2,1247,2011-06-05 12:00:00,2011-06-11 12:36:00,6,1112.685
13366.0,56.16,1,144,2011-10-20 13:37:00,2011-10-20 13:37:00,0,56.16
13367.0,510.2,1,253,2010-04-10 10:00:00,2010-04-10 10:00:00,0,510.2
13368.0,1121.5,4,606,2010-10-21 09:43:00,2011-06-01 12:32:00,223,280.375
13369.0,616.5600000000001,1,298,2010-09-12 11:30:00,2010-09-12 11:30:00,0,616.5600000000001
13370.0,1509.74,1,686,2010-03-12 10:26:00,2010-03-12 10:26:00,0,1509.74
13371.0,2297.66,2,1019,2010-03-17 15:29:00,2010-07-22 17:33:00,127,1148.83
13372.0,378.64,1,159,2011-11-09 12:46:00,2011-11-09 12:46:00,0,378.64
13373.0,7587.1900000000005,6,4263,2009-06-12 12:34:00,2011-10-10 10:51:00,849,1264.5316666666668
13374.0,422.8,2,135,2010-09-16 10:29:00,2010-10-21 10:04:00,34,211.4
13375.0,1792.23,2,1124,2010-09-21 08:12:00,2011-12-09 10:19:00,444,896.115
13376.0,1019.76,3,493,2011-01-09 16:16:00,2011-05-20 09:08:00,130,339.92
13377.0,1552.88,2,748,2010-04-03 10:06:00,2010-08-11 12:20:00,130,776.44
13379.0,572.56,3,601,2011-02-10 15:18:00,2011-11-13 13:45:00,275,190.85333333333332
13380.0,62.4,1,48,2010-03-10 10:18:00,2010-03-10 10:18:00,0,62.4
13381.0,8224.37,12,5125,2009-01-12 15:19:00,2011-11-09 15:35:00,1031,685.3641666666667
13382.0,1387.58,5,863,2009-08-12 09:56:00,2011-04-03 10:03:00,599,277.51599999999996
13383.0,305.28000000000003,1,288,2010-06-14 11:45:00,2010-06-14 11:45:00,0,305.28000000000003
13384.0,6680.83,11,4142,2010-07-27 12:22:00,2011-10-25 15:39:00,455,607.3481818181818
13385.0,534.57,1,281,2011-01-14 09:52:00,2011-01-14 09:52:00,0,534.57
13386.0,835.46,2,514,2010-09-28 13:09:00,2010-10-21 12:52:00,22,417.73
13387.0,189.44,1,125,2010-10-18 14:07:00,2010-10-18 14:07:00,0,189.44
13388.0,1185.65,3,701,2010-04-15 10:18:00,2011-07-31 12:52:00,472,395.2166666666667
13389.0,797.96,3,429,2011-04-21 12:12:00,2011-11-28 14:01:00,221,265.9866666666667
13390.0,544.08,1,224,2011-09-26 08:38:00,2011-09-26 08:38:00,0,544.08
13391.0,59.8,1,4,2011-05-20 10:50:00,2011-05-20 10:50:00,0,59.8
13392.0,91.14,1,82,2010-01-31 13:34:00,2010-01-31 13:34:00,0,91.14
13393.0,1131.45,4,662,2009-07-12 18:12:00,2010-05-05 09:34:00,296,282.8625
13394.0,6319.6,18,5180,2009-01-12 11:58:00,2011-11-07 13:40:00,1029,351.0888888888889
13395.0,1180.23,3,1660,2010-04-11 14:00:00,2011-07-06 15:04:00,451,393.41
13396.0,1360.99,2,600,2011-01-24 13:37:00,2011-10-11 16:59:00,260,680.495
13397.0,3191.87,10,1336,2010-01-04 13:24:00,2011-09-28 10:56:00,631,319.187
13398.0,670.34,2,341,2010-09-17 09:34:00,2011-05-31 13:17:00,256,335.17
13399.0,275.4,3,120,2010-01-09 13:59:00,2010-08-07 17:47:00,210,91.8
13400.0,310.83,1,284,2010-06-05 09:00:00,2010-06-05 09:00:00,0,310.83
13402.0,1535.13,4,1107,2010-02-12 17:12:00,2011-04-08 15:51:00,419,383.7825
13403.0,229.5,3,114,2009-12-16 13:23:00,2011-11-22 08:28:00,705,76.5
13404.0,217.81,1,99,2011-11-05 11:57:00,2011-11-05 11:57:00,0,217.81
13405.0,1213.811,6,855,2009-12-15 14:13:00,2011-09-26 17:01:00,650,202.30183333333332
13406.0,568.92,2,292,2010-03-18 07:29:00,2010-08-10 14:44:00,145,284.46
13407.0,2244.7,3,1690,2010-02-16 11:13:00,2010-10-05 12:41:00,231,748.2333333333332
13408.0,50870.622,104,29039,2009-04-12 09:31:00,2011-12-07 16:37:00,969,489.14059615384616
13410.0,2201.96,9,1244,2009-08-12 13:43:00,2011-11-15 15:33:00,825,244.66222222222223
13411.0,213.55,1,72,2011-08-24 13:57:00,2011-08-24 13:57:00,0,213.55
13412.0,487.35,1,176,2010-03-29 16:28:00,2010-03-29 16:28:00,0,487.35
13413.0,429.44,6,455,2010-01-21 17:43:00,2010-10-03 12:17:00,254,71.57333333333334
13414.0,2494.14,6,2702,2010-02-09 16:55:00,2011-07-29 11:45:00,534,415.69
13415.0,800.67,4,502,2009-11-12 14:20:00,2010-08-24 11:38:00,284,200.1675
13416.0,940.8000000000001,3,208,2009-03-12 13:02:00,2011-10-27 08:56:00,958,313.6
13417.0,1264.66,5,442,2010-03-31 14:31:00,2011-05-18 16:26:00,413,252.93200000000002
13418.0,12233.6,31,7606,2009-11-12 12:51:00,2011-11-28 10:23:00,745,394.6322580645161
13419.0,221.06,1,275,2011-07-10 12:49:00,2011-07-10 12:49:00,0,221.06
13420.0,159.85,2,101,2011-06-22 11:35:00,2011-07-13 08:48:00,20,79.925
13421.0,4103.12,8,2420,2010-02-14 14:45:00,2011-10-30 14:21:00,622,512.89
13422.0,2626.3,1,1326,2011-06-10 13:42:00,2011-06-10 13:42:00,0,2626.3
13423.0,217.03,1,141,2010-07-10 09:02:00,2010-07-10 09:02:00,0,217.03
13424.0,572.77,1,529,2010-09-16 10:49:00,2010-09-16 10:49:00,0,572.77
13425.0,3403.63,5,2382,2010-07-19 12:56:00,2011-08-23 17:13:00,400,680.726
13426.0,7875.6,21,4724,2009-09-12 15:16:00,2011-11-29 13:29:00,807,375.02857142857147
13427.0,1006.53,6,880,2009-12-17 13:44:00,2011-11-20 13:02:00,702,167.755
13428.0,499.98,3,366,2010-07-13 13:20:00,2011-11-29 14:20:00,504,166.66
13429.0,1006.8,4,1390,2011-09-25 15:59:00,2011-11-29 09:10:00,64,251.7
13430.0,679.45,2,751,2011-09-14 14:26:00,2011-11-21 08:19:00,67,339.725
13431.0,3316.2400000000002,8,1570,2010-02-18 11:53:00,2011-12-09 11:25:00,658,414.53000000000003
13432.0,439.1,2,217,2010-05-17 13:18:00,2010-06-04 14:42:00,18,219.55
13433.0,658.32,4,190,2010-04-15 10:35:00,2010-12-01 08:59:00,229,164.58
13434.0,1666.8600000000001,5,864,2010-02-22 09:54:00,2011-09-26 14:30:00,581,333.372
13435.0,4032.93,8,2493,2010-07-27 16:56:00,2011-11-15 15:23:00,475,504.11625
13437.0,3408.06,7,1283,2011-01-09 18:20:00,2011-11-25 14:00:00,319,486.86571428571426
13438.0,46.5,1,10,2010-10-06 18:46:00,2010-10-06 18:46:00,0,46.5
13439.0,986.61,3,952,2010-01-07 14:36:00,2011-03-29 14:20:00,445,328.87
13440.0,1295.25,7,573,2010-09-14 10:34:00,2010-12-10 13:11:00,87,185.03571428571428
13441.0,720.9,2,520,2010-04-10 10:38:00,2011-09-09 09:38:00,516,360.45
13442.0,419.87,3,115,2009-01-12 14:59:00,2010-10-02 14:03:00,627,139.95666666666668
13443.0,1280.16,6,809,2010-01-31 13:30:00,2010-12-04 08:23:00,306,213.36
13444.0,631.68,2,337,2010-07-21 14:34:00,2010-11-30 13:02:00,131,315.84
13445.0,241.89999999999998,1,198,2010-03-23 15:34:00,2010-03-23 15:34:00,0,241.89999999999998
13446.0,3881.89,11,2403,2010-02-14 11:52:00,2010-11-08 14:20:00,267,352.8990909090909
13447.0,1129.14,3,584,2011-04-11 10:10:00,2011-11-16 13:38:00,219,376.38000000000005
13448.0,9240.87,13,4404,2009-06-12 12:14:00,2011-11-23 12:33:00,894,710.8361538461539
13449.0,291.88,1,222,2011-11-16 08:28:00,2011-11-16 08:28:00,0,291.88
13450.0,4120.04,13,4318,2010-04-15 19:15:00,2011-11-13 11:54:00,576,316.92615384615385
13451.0,7190.92,11,5268,2010-03-21 16:13:00,2011-12-05 18:49:00,624,653.72
13452.0,729.8,3,6,2010-08-24 09:53:00,2011-03-25 14:19:00,213,243.26666666666665
13453.0,781.69,3,341,2010-02-11 13:23:00,2011-06-27 09:34:00,500,260.56333333333333
13454.0,219.87,1,198,2010-08-03 14:40:00,2010-08-03 14:40:00,0,219.87
13455.0,2905.93,6,985,2009-09-12 08:58:00,2011-11-15 11:21:00,794,484.32166666666666
13456.0,1766.72,6,765,2011-05-16 15:34:00,2011-11-22 09:18:00,189,294.4533333333333
13457.0,148.22,2,96,2009-02-12 12:46:00,2010-01-20 08:48:00,341,74.11
13458.0,11959.27,16,6760,2010-11-16 14:01:00,2011-12-04 13:19:00,382,747.454375
13459.0,1160.41,2,986,2010-01-26 13:35:00,2010-03-25 10:24:00,57,580.205
13460.0,183.44,2,286,2011-10-11 17:17:00,2011-10-21 09:50:00,9,91.72
13461.0,4160.0,6,3132,2010-04-21 16:01:00,2011-07-24 11:32:00,458,693.3333333333334
13462.0,1153.8500000000001,5,697,2009-12-14 09:48:00,2011-01-04 11:20:00,386,230.77000000000004
13464.0,3097.64,6,1440,2010-03-31 15:22:00,2011-12-10 15:01:00,618,516.2733333333333
13465.0,931.12,2,584,2010-02-05 15:30:00,2010-09-19 15:13:00,225,465.56
13466.0,1013.35,5,660,2010-03-21 13:50:00,2011-08-06 16:39:00,503,202.67000000000002
13467.0,1083.71,2,584,2011-03-11 16:56:00,2011-11-29 10:01:00,262,541.855
13468.0,13265.97,71,5638,2009-03-12 13:32:00,2011-12-10 14:10:00,1003,186.84464788732393
13469.0,82.4,1,52,2010-02-24 15:03:00,2010-02-24 15:03:00,0,82.4
13470.0,165.0,2,100,2011-01-09 14:57:00,2011-08-16 17:06:00,219,82.5
13471.0,2439.34,3,1542,2011-04-12 11:45:00,2011-11-18 09:57:00,219,813.1133333333333
13472.0,592.24,2,310,2010-02-06 09:48:00,2010-02-09 09:41:00,2,296.12
13473.0,2657.76,8,1000,2009-12-15 19:02:00,2011-11-01 08:45:00,685,332.22
13474.0,663.79,3,334,2010-01-08 14:40:00,2011-04-17 13:53:00,463,221.26333333333332
13475.0,1431.78,4,1012,2011-01-06 13:52:00,2011-06-05 12:21:00,149,357.945
13476.0,2061.4700000000003,5,713,2010-05-03 09:39:00,2011-06-14 12:00:00,407,412.29400000000004
13477.0,2834.17,11,2095,2010-01-25 11:52:00,2011-12-05 13:10:00,679,257.6518181818182
13478.0,2215.78,5,1189,2010-01-31 15:51:00,2010-08-27 13:23:00,207,443.15600000000006
13479.0,851.37,4,716,2010-08-19 16:18:00,2011-05-23 10:45:00,276,212.8425
13480.0,627.82,2,362,2010-01-29 12:35:00,2010-10-19 11:53:00,262,313.91
13481.0,3830.84,11,2055,2009-04-12 12:37:00,2011-10-25 09:07:00,925,348.2581818181818
13482.0,336.09,2,187,2010-03-22 10:31:00,2011-04-21 17:03:00,395,168.045
13483.0,140.34,1,160,2011-05-10 11:53:00,2011-05-10 11:53:00,0,140.34
13484.0,790.72,3,224,2010-10-03 11:46:00,2011-12-04 16:30:00,427,263.5733333333333
13485.0,3019.2200000000003,11,1798,2009-03-12 13:46:00,2011-04-20 13:58:00,769,274.4745454545455
13486.0,1122.41,3,669,2011-03-08 13:10:00,2011-09-22 13:13:00,198,374.1366666666667
13487.0,846.87,5,362,2009-05-12 10:25:00,2011-10-13 12:07:00,884,169.374
13488.0,15587.880000000001,23,7891,2010-01-25 10:13:00,2011-12-01 11:52:00,675,677.7339130434783
13489.0,449.52,4,560,2011-02-18 10:42:00,2011-08-26 13:16:00,189,112.38
13490.0,154.25,1,25,2010-02-23 14:48:00,2010-02-23 14:48:00,0,154.25
13491.0,4566.56,27,2385,2009-07-12 08:24:00,2011-11-01 09:58:00,842,169.13185185185188
13492.0,1269.84,3,408,2011-01-07 08:55:00,2011-09-05 10:06:00,241,423.28
13493.0,618.63,2,380,2011-02-25 16:42:00,2011-09-03 15:35:00,189,309.315
13494.0,316.26000000000005,1,162,2011-01-02 11:58:00,2011-01-02 11:58:00,0,316.26000000000005
13495.0,5374.26,10,2674,2009-07-12 12:12:00,2011-04-21 15:15:00,648,537.426
13496.0,653.33,2,341,2010-12-15 10:17:00,2011-11-29 10:58:00,349,326.665
13497.0,1320.3300000000002,6,579,2010-03-24 12:56:00,2011-02-03 09:04:00,315,220.05500000000004
13498.0,327.38,1,362,2009-09-12 15:26:00,2009-09-12 15:26:00,0,327.38
13499.0,1159.1100000000001,5,1365,2011-03-15 08:52:00,2011-11-22 11:21:00,252,231.82200000000003
13500.0,1466.3,4,838,2010-03-11 13:16:00,2011-11-16 15:35:00,615,366.575
13501.0,2885.11,3,1253,2010-05-18 13:24:00,2011-02-24 18:59:00,282,961.7033333333334
13502.0,780.5,5,490,2010-09-06 10:52:00,2011-11-23 10:39:00,442,156.1
13503.0,1905.39,6,1118,2010-01-06 09:02:00,2011-09-29 13:23:00,631,317.565
13504.0,295.93,1,178,2011-06-10 13:20:00,2011-06-10 13:20:00,0,295.93
13505.0,4393.63,4,2486,2011-04-21 12:07:00,2011-09-28 11:56:00,159,1098.4075
13506.0,1639.2,5,1174,2010-05-09 12:33:00,2011-01-27 13:53:00,263,327.84000000000003
13507.0,2022.79,3,1212,2011-02-09 15:45:00,2011-08-24 15:12:00,195,674.2633333333333
13508.0,287.05,2,180,2010-07-03 11:58:00,2011-10-04 11:58:00,458,143.525
